easting,northing,height,dz_dx,dz_dy,tangent_x,tangent_y,tangent_derivative
3.333494752445605700e+05,4.979760123030913062e+06,2.202751000000000204e+03,2.686948438023720187e-01,-3.333536133700841231e-01,-5.782053407795773037e-01,8.158912819083022905e-01,-4.273411006677483304e-01
3.333487171184614999e+05,4.979761321108008735e+06,2.202137999999999920e+03,2.694847651048565829e-01,-3.367967821337484735e-01,-4.698344179766755224e-01,8.827545636724392075e-01,-4.239221142253800645e-01
3.333481433155542472e+05,4.979762625543210655e+06,2.201603999999999814e+03,2.696453532875592862e-01,-3.372229748680563022e-01,-3.354525319390417870e-01,9.420571101667276626e-01,-4.081365176719373711e-01
3.333477462371365400e+05,4.979764047650718130e+06,2.201105000000000018e+03,2.732502944051460325e-01,-3.349929525184418555e-01,-2.206601706355323100e-01,9.753507518298725198e-01,-3.870310846862199949e-01
3.333474779751413153e+05,4.979765566446728073e+06,2.200635999999999967e+03,2.754483580910448426e-01,-3.333927765620239847e-01,-1.472195989316257003e-01,9.891038316023305077e-01,-3.703114695305760318e-01
3.333472894634059048e+05,4.979767116512815468e+06,2.200210000000000036e+03,2.737763534564414680e-01,-3.323906794194170233e-01,-1.183914625063583609e-01,9.929669992530495426e-01,-3.624657584081467099e-01
3.333469209075064864e+05,4.979770238656750880e+06,2.199280999999999949e+03,2.621121668528376136e-01,-3.342397430459913554e-01,-1.154251123911906041e-01,9.933161850234198953e-01,-3.622600727637395601e-01
3.333467478828909807e+05,4.979771777203022502e+06,2.198695000000000164e+03,2.563443308863087577e-01,-3.380430919807727586e-01,-1.081695695131164453e-01,9.941324580916505171e-01,-3.637882658908474509e-01
3.333465897660786286e+05,4.979773282012133859e+06,2.198068000000000211e+03,2.507125759636040230e-01,-3.388246874491346317e-01,-1.178459561432804031e-01,9.930318880180414309e-01,-3.660091823163126867e-01
3.333463919191260356e+05,4.979774776740564033e+06,2.197407000000000153e+03,2.461919383962432040e-01,-3.359118198485697149e-01,-1.446098589412785351e-01,9.894887511725353191e-01,-3.679827486100155642e-01
3.333461543420592789e+05,4.979776261388313957e+06,2.196673999999999978e+03,2.434342833824630903e-01,-3.342529178959132152e-01,-2.274100925846808119e-01,9.737990808121698150e-01,-3.808545971281173115e-01
3.333457102258638479e+05,4.979777695838237181e+06,2.195963000000000193e+03,2.412287452530139931e-01,-3.340168822402886928e-01,-3.692035880017148775e-01,9.293485409719327572e-01,-3.994806204465705668e-01
3.333450432153193979e+05,4.979779058284249157e+06,2.195306999999999789e+03,2.389950356498879158e-01,-3.314439404673504841e-01,-4.751288340357397999e-01,8.799162409387830674e-01,-4.051963388066301408e-01
3.333442795207001036e+05,4.979780345436871052e+06,2.194652000000000044e+03,2.372847380503093073e-01,-3.287444878109725965e-01,-5.680741148338782631e-01,8.229773994805116288e-01,-4.053446012037451029e-01
3.333433241948897485e+05,4.979781548654653132e+06,2.194050000000000182e+03,2.346143831394704726e-01,-3.250586051833131984e-01,-7.239415799204896862e-01,6.898612823330683153e-01,-3.940924534072183238e-01
3.333409213657705695e+05,4.979783545503188856e+06,2.193070000000000164e+03,2.280362471652219447e-01,-3.225125225926437911e-01,-8.046639245474517255e-01,5.937305521294091726e-01,-3.749780796906191371e-01
3.333395448556150077e+05,4.979784337283701636e+06,2.192653999999999996e+03,2.253888265677864156e-01,-3.225004630922053139e-01,-8.821998532877032284e-01,4.708751627121086081e-01,-3.506954477640613077e-01
3.333381187006324762e+05,4.979785041428854689e+06,2.192273999999999887e+03,2.219874392737556656e-01,-3.247611601855259766e-01,-9.070973478417490021e-01,4.209208970085294710e-01,-3.380629762782274006e-01
3.333366513680064818e+05,4.979785679950398393e+06,2.191911999999999807e+03,2.230278407842043453e-01,-3.261709347076609533e-01,-9.202125986687889059e-01,3.914189229600869568e-01,-3.329025049076790865e-01
3.333351676802982111e+05,4.979786296666179784e+06,2.191447000000000116e+03,2.264845832304211992e-01,-3.264797294537526984e-01,-9.212632008504001435e-01,3.889397315251753029e-01,-3.356328504122811363e-01
3.333336766838462790e+05,4.979786935805248097e+06,2.190851000000000113e+03,2.292585634048330823e-01,-3.263812694809945514e-01,-9.134468245180648038e-01,4.069581044504013145e-01,-3.422390094918194015e-01
3.333322259969868464e+05,4.979787607242594473e+06,2.190215999999999894e+03,2.296261772561283276e-01,-3.282862047129423422e-01,-9.059408224447159652e-01,4.234043294868296003e-01,-3.470255282645124395e-01
3.333308302377394866e+05,4.979788266132324003e+06,2.189532000000000153e+03,2.299141181105009701e-01,-3.299667116603338668e-01,-8.938437498339771858e-01,4.483785798660928634e-01,-3.534573030490071321e-01
3.333294677686481155e+05,4.979788990851872601e+06,2.188820999999999913e+03,2.279646040394397721e-01,-3.340535489225390231e-01,-8.423947943734639843e-01,5.388608451283961598e-01,-3.720445734347713751e-01
3.333270258653011988e+05,4.979790699703092687e+06,2.187503000000000156e+03,2.291640146557676616e-01,-3.425775627226377296e-01,-7.930626456325784446e-01,6.091400824951967996e-01,-3.904191445645570635e-01
3.333259622073234059e+05,4.979791683423419483e+06,2.186858999999999924e+03,2.335795139235829487e-01,-3.469894106028414971e-01,-6.882685772548507996e-01,7.254559707960114290e-01,-4.124909794488842429e-01
3.333250361225798842e+05,4.979792796952313744e+06,2.186273000000000138e+03,2.389246475495825917e-01,-3.485492700508155406e-01,-5.865460539125607609e-01,8.099158762733346117e-01,-4.224358966802944648e-01
3.333242554991825018e+05,4.979794040084094740e+06,2.185668000000000120e+03,2.426669172912598871e-01,-3.524977523451525152e-01,-4.869939354524825958e-01,8.734053508151318201e-01,-4.260507401043561737e-01
3.333235958040287369e+05,4.979795380109593272e+06,2.185068999999999960e+03,2.466084740348940818e-01,-3.500374415097995962e-01,-3.895156472214535981e-01,9.210198480867023418e-01,-4.184492905780103911e-01
3.333230956089319661e+05,4.979796782674668357e+06,2.184476999999999862e+03,2.506146577066079018e-01,-3.456015892206673601e-01,-2.636897401183992962e-01,9.646075476359756706e-01,-3.994544153977608314e-01
3.333228031112166354e+05,4.979798279871522449e+06,2.184027000000000044e+03,2.516230266039788943e-01,-3.431825943404251400e-01,-1.353617206758640501e-01,9.907962477601888196e-01,-3.740841526118835469e-01
3.333226780014698743e+05,4.979799839402260259e+06,2.183672000000000025e+03,2.510088591168503358e-01,-3.369856245170718689e-01,-6.646211355129749698e-02,9.977889493586780123e-01,-3.529231115328728130e-01
3.333225932010919787e+05,4.979801431230869144e+06,2.183282999999999902e+03,2.524076827473396567e-01,-3.373443901368197717e-01,-5.008734468621199587e-02,9.987448412393851171e-01,-3.495633999774093170e-01
3.333224390871907817e+05,4.979804603368192911e+06,2.182331000000000131e+03,2.472286658314715724e-01,-3.673195743749883002e-01,-4.913917619784170798e-02,9.987919409779982827e-01,-3.790244436206567924e-01
3.333223610168236773e+05,4.979806150556546636e+06,2.181724000000000160e+03,2.479652583635834628e-01,-3.850609482197319688e-01,-5.012266264813384359e-02,9.987430694072733095e-01,-3.970056323272654897e-01
3.333222832361009205e+05,4.979807708853568882e+06,2.181041999999999916e+03,2.504026778182196211e-01,-3.959212227117215321e-01,-4.839175099690107978e-02,9.988284329330308076e-01,-4.075747984800148216e-01
3.333222121852352284e+05,4.979809222510323860e+06,2.180275000000000091e+03,2.570816811408987435e-01,-4.031013176291757816e-01,-4.219796537866914166e-02,9.991092691582341700e-01,-4.135905867334807029e-01
3.333221563314719824e+05,4.979810713538508862e+06,2.179440999999999804e+03,2.612335726692054938e-01,-4.045016599758907705e-01,-9.335633182926464380e-02,9.956327612666149296e-01,-4.271229127537761738e-01
3.333219342485780362e+05,4.979812186667505652e+06,2.178666000000000167e+03,2.655096797302168299e-01,-4.078894823365377120e-01,-1.945337847427721090e-01,9.808958184199038088e-01,-4.517476904851294717e-01
3.333215912381786620e+05,4.979813562902947888e+06,2.177932999999999993e+03,2.677467283055120495e-01,-4.111476225677898610e-01,-2.760082622014831677e-01,9.611552627939554672e-01,-4.690770104059911461e-01
3.333211527020905633e+05,4.979814908279944211e+06,2.177193999999999960e+03,2.704806750073741051e-01,-4.133224780199842852e-01,-3.874770930871029861e-01,9.218793317635277651e-01,-4.858385155280032786e-01
3.333204763651346439e+05,4.979816215391146950e+06,2.176489000000000033e+03,2.722557403946979093e-01,-4.143694540139585825e-01,-5.682939099252123372e-01,8.228256388457486636e-01,-4.956750899256859855e-01
3.333186273909988813e+05,4.979818564646264538e+06,2.175081000000000131e+03,2.775238077858815933e-01,-4.190370999686439113e-01,-6.521029082222554729e-01,7.581304617861469586e-01,-4.986588722628434445e-01
3.333175421020459617e+05,4.979819626745708287e+06,2.174416999999999916e+03,2.786150280808207258e-01,-4.186920168623990968e-01,-7.411139619640325638e-01,6.713792485488171424e-01,-4.875866189781634663e-01
3.333163911024676636e+05,4.979820590512447990e+06,2.173726000000000113e+03,2.782410584801911502e-01,-4.181187304110625114e-01,-7.895998592493972401e-01,6.136220842451256541e-01,-4.762659874301242158e-01
3.333151591952466406e+05,4.979821478575112298e+06,2.173061999999999898e+03,2.770887069205967834e-01,-4.169891147510746965e-01,-8.416805163406751999e-01,5.399758405822379093e-01,-4.583842136644526999e-01
3.333137902949969284e+05,4.979822259047210217e+06,2.172494999999999891e+03,2.773213999935904561e-01,-4.157011683722142692e-01,-8.914460218231990973e-01,4.531269029483817601e-01,-4.355824417672515825e-01
3.333123469271686627e+05,4.979822908066403121e+06,2.172000000000000000e+03,2.768468948355418680e-01,-4.153493053661122536e-01,-9.163733050915551237e-01,4.003248252551667163e-01,-4.199697421153234522e-01
3.333108948027420556e+05,4.979823523965584114e+06,2.171460000000000036e+03,2.753424100861933677e-01,-4.160518648699947919e-01,-9.189693317893348201e-01,3.943290088627304235e-01,-4.170925501198498031e-01
3.333094508562656119e+05,4.979824150768122636e+06,2.170807999999999993e+03,2.718358844460541657e-01,-4.167638197385045151e-01,-9.156155528630915974e-01,4.020549208195503543e-01,-4.164591081705191211e-01
3.333080150877449196e+05,4.979824788474014029e+06,2.170090000000000146e+03,2.718640514132694697e-01,-4.169726207755627412e-01,-8.951285593980782274e-01,4.458081001394219034e-01,-4.292430485717942390e-01
3.333052819930147380e+05,4.979826227020730264e+06,2.168518999999999778e+03,2.769938041049722632e-01,-4.186053564351387979e-01,-8.658542276418256245e-01,5.002963686404068300e-01,-4.492629960328050065e-01
3.333040258449094836e+05,4.979827093485227786e+06,2.167713999999999942e+03,2.772547222447954707e-01,-4.192962812096811542e-01,-7.996626672866393726e-01,6.004495137378474956e-01,-4.734764988725302937e-01
3.333028587828995660e+05,4.979828046557135880e+06,2.166905000000000200e+03,2.745711778795860147e-01,-4.154763087285237577e-01,-7.327013213705092509e-01,6.805503461625082018e-01,-4.839312105701477629e-01
3.333018216954544187e+05,4.979829140751461498e+06,2.166139999999999873e+03,2.675348405358155546e-01,-4.105084083224653790e-01,-6.411161172482150450e-01,7.674438899389147695e-01,-4.865630679285676274e-01
3.333009221810431918e+05,4.979830364753827453e+06,2.165373000000000047e+03,2.602142022634215124e-01,-4.047090216533231755e-01,-5.540059373377881347e-01,8.325127154551326125e-01,-4.810856196193497025e-01
3.333001354169587139e+05,4.979831674746487290e+06,2.164619000000000142e+03,2.546387735219802773e-01,-4.011862934525491919e-01,-4.549501255023440383e-01,8.905169191572956944e-01,-4.731111240250867045e-01
3.332995177781477105e+05,4.979833113724472001e+06,2.163925000000000182e+03,2.531759069366145698e-01,-3.987765534799461165e-01,-3.301145285208729185e-01,9.439408869518481904e-01,-4.599985387386864022e-01
3.332990996583403321e+05,4.979834636430461891e+06,2.163280999999999949e+03,2.542234807929284468e-01,-3.960125599273688346e-01,-2.229876486344405662e-01,9.748212700574825362e-01,-4.427301628367905639e-01
3.332988091959464946e+05,4.979836211389322765e+06,2.162688999999999851e+03,2.546945699905452387e-01,-3.935943503228266915e-01,-1.369027748652683063e-01,9.905844891952375608e-01,-4.247568518394906345e-01
3.332984289487325586e+05,4.979839489469670691e+06,2.161541000000000167e+03,2.536447534594630238e-01,-3.937304932969115656e-01,-1.065877401973603783e-01,9.943033006279421437e-01,-4.185229501271477970e-01
3.332982822096594027e+05,4.979841127378757112e+06,2.160889000000000124e+03,2.550154045090866073e-01,-3.948603805890325558e-01,-9.717170294579993706e-02,9.952676324218593384e-01,-4.177720372596007148e-01
3.332981112272700993e+05,4.979842743687494658e+06,2.160135000000000218e+03,2.549033006118370803e-01,-3.954226360733201773e-01,-1.109094615394463357e-01,9.938305143941948971e-01,-4.212542696273428033e-01
3.332979238896374591e+05,4.979844338190231472e+06,2.159338000000000193e+03,2.569484021455545886e-01,-3.959137870195946207e-01,-1.196011498102398096e-01,9.928220207892594074e-01,-4.238032504256346034e-01
3.332977283744498855e+05,4.979845921789973043e+06,2.158498999999999796e+03,2.540744467090864100e-01,-3.940442038502442457e-01,-1.629444902109404847e-01,9.866352381249600123e-01,-4.301779280921848581e-01
3.332974057816563291e+05,4.979847475354247727e+06,2.157630000000000109e+03,2.498727909521400448e-01,-3.908604147291684927e-01,-2.732406956507891782e-01,9.619456960973797877e-01,-4.442619089475274841e-01
3.332968535666668322e+05,4.979849001556622796e+06,2.156829000000000178e+03,2.448452057198730880e-01,-3.845694701370949153e-01,-4.001329853876224307e-01,9.164570879232637468e-01,-4.504120598285739629e-01
3.332961097217506031e+05,4.979850443825556897e+06,2.156041999999999916e+03,2.402540999577104930e-01,-3.785045939921095060e-01,-5.128876372495433378e-01,8.584557481644472521e-01,-4.481528020860024442e-01
3.332951669382082764e+05,4.979851824584105052e+06,2.155315999999999804e+03,2.337261159234638175e-01,-3.725186537999316538e-01,-6.488301176991551067e-01,7.609332942949076362e-01,-4.351103897262735831e-01
3.332928622154264012e+05,4.979854252427559346e+06,2.153952000000000226e+03,2.260512999278235513e-01,-3.705280724990788199e-01,-7.199436826388661004e-01,6.940324875885766076e-01,-4.199027252132763177e-01
3.332915402956998441e+05,4.979855320701624267e+06,2.153340999999999894e+03,2.240974382342690863e-01,-3.717073890495372068e-01,-8.047406475677217896e-01,5.936265578225792261e-01,-4.009956954416082908e-01
3.332901284219255904e+05,4.979856269043012522e+06,2.152773999999999887e+03,2.238031794050626411e-01,-3.681795568530380480e-01,-8.529145589677674666e-01,5.220505292601651526e-01,-3.830933225757547356e-01
3.332886189956553280e+05,4.979857108766112477e+06,2.152347999999999956e+03,2.219119970766476879e-01,-3.619764454066819459e-01,-8.840539961450103457e-01,4.673847792772439780e-01,-3.653644688480935931e-01
3.332870762797469506e+05,4.979857882660285570e+06,2.151853000000000065e+03,2.185439305294410162e-01,-3.537518304827076965e-01,-8.853999270183366965e-01,4.648300433878215787e-01,-3.579332588528658654e-01
3.332855665645901463e+05,4.979858711275465786e+06,2.151239999999999782e+03,2.142253997058625736e-01,-3.440567916910979296e-01,-8.723164128603351219e-01,4.889417918878251612e-01,-3.550960764556111426e-01
3.332840810932287714e+05,4.979859561491317116e+06,2.150545999999999822e+03,2.089593418448696949e-01,-3.365076711267193654e-01,-8.633801654746988685e-01,5.045539513916045271e-01,-3.501976262800805539e-01
3.332826198656699271e+05,4.979860433307825588e+06,2.149815999999999804e+03,2.032809377123354355e-01,-3.292899270070193118e-01,-8.419560227598249513e-01,5.395461571899636821e-01,-3.488207245371665599e-01
3.332812240600279765e+05,4.979861392348562367e+06,2.149057999999999993e+03,1.979380570110099991e-01,-3.199323765075574588e-01,-7.638782351234565393e-01,6.453603969137501339e-01,-3.576722591418131092e-01
3.332787505110373022e+05,4.979863702321297489e+06,2.147672000000000025e+03,1.906483900370539719e-01,-3.018075738362233640e-01,-6.960884619100222714e-01,7.179560245556405595e-01,-3.493927104787528104e-01
3.332777189372992143e+05,4.979865007584437728e+06,2.147023000000000138e+03,1.884849011439220512e-01,-2.922774448386106783e-01,-5.655626202179568907e-01,8.247053550282057444e-01,-3.476427884748423680e-01
3.332768798630213132e+05,4.979866430106658489e+06,2.146496000000000095e+03,1.849478335874811530e-01,-2.834757862931877037e-01,-4.459442715919474387e-01,8.950607279030443619e-01,-3.362044705541464285e-01
3.332762487745271064e+05,4.979867958367853425e+06,2.146054999999999836e+03,1.831767514254632190e-01,-2.755677033351821015e-01,-3.246607624286205751e-01,9.458305288682887779e-01,-3.201106503615238075e-01
3.332757941195993917e+05,4.979869593190695159e+06,2.145650000000000091e+03,1.810476010062842256e-01,-2.712744815121411190e-01,-2.342141453762095205e-01,9.721850307969628346e-01,-3.061328993054108771e-01
3.332754510559461196e+05,4.979871269568643533e+06,2.145273999999999887e+03,1.801939341365211278e-01,-2.724278234914803698e-01,-1.880815672526161830e-01,9.821534116724328634e-01,-3.014570738184643717e-01
3.332751480119519401e+05,4.979872967135518789e+06,2.144891000000000076e+03,1.781740974816446443e-01,-2.805390896121036648e-01,-1.640670485702673820e-01,9.864491895548606060e-01,-3.059700558918025948e-01
3.332748846979237278e+05,4.979874674782652408e+06,2.144523000000000138e+03,1.738446799900068562e-01,-2.895584136383779206e-01,-1.423331835864063977e-01,9.898188040495887741e-01,-3.113542294425730717e-01
3.332746602448328631e+05,4.979876359184050933e+06,2.144085000000000036e+03,1.699683199294183544e-01,-2.967012327191936860e-01,-1.346401526980484376e-01,9.908945601230467748e-01,-3.168841980323787721e-01
3.332742025820912095e+05,4.979879694866589271e+06,2.142862000000000080e+03,1.660693024860527278e-01,-3.009318047274489039e-01,-1.513497066788769274e-01,9.884802811833010017e-01,-3.225996951736166407e-01
3.332738980906581273e+05,4.979881336890248582e+06,2.142172000000000025e+03,1.673695416648565693e-01,-3.004447306123168571e-01,-2.199844026144453513e-01,9.755033893361753083e-01,-3.299035416595062498e-01
3.332734738309067907e+05,4.979882926455928944e+06,2.141521000000000186e+03,1.705840204268180005e-01,-2.990004976483441324e-01,-2.924849612178387348e-01,9.562701226439103142e-01,-3.358185031556931155e-01
3.332729452892592526e+05,4.979884452043611556e+06,2.140858000000000175e+03,1.755513381090024749e-01,-3.013399356973200938e-01,-3.619796526056959785e-01,9.321859959790533834e-01,-3.444508804694320636e-01
3.332723051571049145e+05,4.979885936076343060e+06,2.140235000000000127e+03,1.795465473736053141e-01,-3.022951936968995001e-01,-4.425722704749439074e-01,8.967328394826705740e-01,-3.505403505328581470e-01
3.332715058167993557e+05,4.979887368679633364e+06,2.139646000000000186e+03,1.844223631542285802e-01,-3.018090768955619674e-01,-5.345758813420119493e-01,8.451204808117072087e-01,-3.536527795016631837e-01
3.332705463994005695e+05,4.979888716527554207e+06,2.139070999999999913e+03,1.851387110458118934e-01,-2.957065264884212175e-01,-6.236807491184617191e-01,7.816791689555468992e-01,-3.466150818760789232e-01
3.332694496999400435e+05,4.979889945677111857e+06,2.138548999999999978e+03,1.811023344546532632e-01,-2.859929046073063086e-01,-7.086444018639822540e-01,7.055658096214971753e-01,-3.301239707610463259e-01
3.332682075407467782e+05,4.979891045225410722e+06,2.138099000000000160e+03,1.739250792308752180e-01,-2.758753685840910630e-01,-7.946402188691037427e-01,6.070806557251375857e-01,-3.056864626852929256e-01
3.332655027159112506e+05,4.979892961051359773e+06,2.137443999999999960e+03,1.520755157091885357e-01,-2.507204594480093029e-01,-8.273955088394780999e-01,5.616196862221454200e-01,-2.666361444668932101e-01
3.332641200889264001e+05,4.979893819706761278e+06,2.137108000000000175e+03,1.433684880204652012e-01,-2.402768196136884915e-01,-8.466438483936485904e-01,5.321599327055662743e-01,-2.492477445923533264e-01
3.332627535279878648e+05,4.979894689059734344e+06,2.136666999999999916e+03,1.352455567465005448e-01,-2.256390179522295703e-01,-8.437387890320423578e-01,5.367539994101048206e-01,-2.352245675800843927e-01
3.332613869674142916e+05,4.979895558413007297e+06,2.136146000000000186e+03,1.291497623662272443e-01,-2.125069197512975405e-01,-8.300985310622929214e-01,5.576167399999963914e-01,-2.257044438464088087e-01
3.332600849596301559e+05,4.979896481664265506e+06,2.135619999999999891e+03,1.297569492325248985e-01,-2.069265900154242110e-01,-7.944254119471081399e-01,6.073617248828472315e-01,-2.287615084829424106e-01
3.332589182068893570e+05,4.979897445853449404e+06,2.135219999999999800e+03,1.299264956463966891e-01,-2.060064963174826347e-01,-7.543041033369065618e-01,6.565251858756872005e-01,-2.332525420846961184e-01
3.332578466898020706e+05,4.979898429791696370e+06,2.134817000000000007e+03,1.360712856739235699e-01,-2.138414333979006265e-01,-7.167528857409373177e-01,6.973272551550231402e-01,-2.466469464630379194e-01
3.332568166408982943e+05,4.979899490462230518e+06,2.134380999999999858e+03,1.469521167279687623e-01,-2.312870235686956821e-01,-6.678607399082185925e-01,7.442862568187369465e-01,-2.702873024317116180e-01
3.332559060709903133e+05,4.979900592481947504e+06,2.133943000000000211e+03,1.589841645936317382e-01,-2.500713510125150418e-01,-5.763804938727820071e-01,8.171814524834540849e-01,-2.959890411513358410e-01
3.332543884417950176e+05,4.979902933117371053e+06,2.133050000000000182e+03,1.892848796859996074e-01,-2.999846033089619279e-01,-5.104514010643504962e-01,8.599066037375463489e-01,-3.545794734409800641e-01
3.332537813824368641e+05,4.979904171733006835e+06,2.132552000000000135e+03,2.014045374158629775e-01,-3.173952861583113072e-01,-4.104416692261417254e-01,9.118868549128550383e-01,-3.720934037857538401e-01
3.332532543619916542e+05,4.979905452726228163e+06,2.132027000000000044e+03,2.121652904888884361e-01,-3.343189873654958677e-01,-3.527532891491771405e-01,9.357163656762859105e-01,-3.876697518974639989e-01
3.332527994924429804e+05,4.979906776302729733e+06,2.131449000000000069e+03,2.214343998243324951e-01,-3.456459712278155960e-01,-2.757070384372847238e-01,9.612417120350852384e-01,-3.933003477247595803e-01
3.332524801673088223e+05,4.979908151925445534e+06,2.130909000000000106e+03,2.281224403571381065e-01,-3.530017647144233495e-01,-1.693676664465958714e-01,9.855529379807228540e-01,-3.865384917140710641e-01
3.332523197607412003e+05,4.979909567868546583e+06,2.130443999999999960e+03,2.327769206762360654e-01,-3.565387861320993834e-01,-6.790281579073649543e-02,9.976919402339026188e-01,-3.715220816697880069e-01
3.332522861413161736e+05,4.979911002737548202e+06,2.130039999999999964e+03,2.392677273473552690e-01,-3.594489976563970401e-01,-1.125615447978320621e-03,9.999993664947309790e-01,-3.597180933936678926e-01
3.332523164948578924e+05,4.979912469286828302e+06,2.129657999999999902e+03,2.465169209981380172e-01,-3.610227730005337032e-01,3.138730002457455759e-02,9.995072973206186040e-01,-3.531073955524557384e-01
3.332523792694307631e+05,4.979913968339242041e+06,2.129259000000000015e+03,2.520007077719553235e-01,-3.575016655080023864e-01,3.313283699381369685e-02,9.994509568321705562e-01,-3.489558832881337058e-01
3.332524645095975138e+05,4.979916934146664105e+06,2.128266999999999825e+03,2.633576223989138598e-01,-3.442770326796288360e-01,2.607065810183558513e-02,9.996601026279569036e-01,-3.372941072888918090e-01
3.332524948631771840e+05,4.979918400695953518e+06,2.127668999999999869e+03,2.665221556127498337e-01,-3.422201822308524322e-01,-9.188092409207010642e-04,9.999995778947002867e-01,-3.424649207973869403e-01
3.332524618233329384e+05,4.979919857782302424e+06,2.127014000000000124e+03,2.676776974056840341e-01,-3.467360048001376649e-01,-5.900483174459666968e-02,9.982576971057082194e-01,-3.619261631526226597e-01
3.332523250811588368e+05,4.979921273108290508e+06,2.126360999999999876e+03,2.664952151171366967e-01,-3.530645407120611701e-01,-1.251897474309049130e-01,9.921328172871746176e-01,-3.836493861329186017e-01
3.332521085903155035e+05,4.979922657165446319e+06,2.125688999999999851e+03,2.649038297889462767e-01,-3.594297632298505407e-01,-2.075197444660473456e-01,9.782308294348253108e-01,-4.065780504737790402e-01
3.332517346300836653e+05,4.979924056445589289e+06,2.125016999999999825e+03,2.633046876423449367e-01,-3.641768479225055977e-01,-3.098932622295186845e-01,9.507713531784320882e-01,-4.278452631093474512e-01
3.332512096399693401e+05,4.979925415199715644e+06,2.124331999999999880e+03,2.613052657448913241e-01,-3.668975267424874898e-01,-4.078433415220623082e-01,9.130519200878547403e-01,-4.415681040064202145e-01
3.332505339097675169e+05,4.979926744536526501e+06,2.123672000000000025e+03,2.579144385956133045e-01,-3.672312771053786173e-01,-5.173020506196145396e-01,8.558028911056223542e-01,-4.476972566211103732e-01
3.332496735700191930e+05,4.979927956409638748e+06,2.123043000000000120e+03,2.541298787994766828e-01,-3.669691689388596689e-01,-6.334842336504865612e-01,7.737555981808827976e-01,-4.449317203452063385e-01
3.332486367984438548e+05,4.979929061722068116e+06,2.122447000000000116e+03,2.495939252097366667e-01,-3.667293104792546110e-01,-7.202316594899559332e-01,6.937336352436316300e-01,-4.341779046615843463e-01
3.332474791004650760e+05,4.979930070142520592e+06,2.121860000000000127e+03,2.403126336548168651e-01,-3.659292232563763347e-01,-7.844806813769543696e-01,6.201532556927756845e-01,-4.154528177485915519e-01
3.332462083640330820e+05,4.979930981465335004e+06,2.121364000000000033e+03,2.303075512757018772e-01,-3.631883946468106861e-01,-8.298396775514946810e-01,5.580018902846399786e-01,-3.937781548306669710e-01
3.332448648980582948e+05,4.979931827987950295e+06,2.120947999999999865e+03,2.200317365916555912e-01,-3.595274083970395607e-01,-8.525316167554111146e-01,5.226756570115014267e-01,-3.755002365315499580e-01
3.332434814132293104e+05,4.979932653322161175e+06,2.120516000000000076e+03,2.126821553438865420e-01,-3.551012413097427989e-01,-8.615426870160036721e-01,5.076851371167413474e-01,-3.635143779799889785e-01
3.332420818631224101e+05,4.979933467959473841e+06,2.119983000000000175e+03,2.074798975771779963e-01,-3.496177351607039352e-01,-8.630684497822931345e-01,5.050869736890761796e-01,-3.556567173632728673e-01
3.332406980892606080e+05,4.979934282185642980e+06,2.119389000000000124e+03,2.037155285356670176e-01,-3.444573206645332175e-01,-8.588012626005586680e-01,5.123088827608656137e-01,-3.514196982262192126e-01
3.332393537554809591e+05,4.979935095383464359e+06,2.118742000000000189e+03,1.997121491825002149e-01,-3.419212913645994223e-01,-8.449349658739322422e-01,5.348690526134568524e-01,-3.516268951346784855e-01
3.332380424224995077e+05,4.979935963301967829e+06,2.118056000000000040e+03,1.923574033865492749e-01,-3.418591648075924305e-01,-8.117402888166391772e-01,5.840185814782602458e-01,-3.557963586772892040e-01
3.332368046890174155e+05,4.979936929347110912e+06,2.117373999999999796e+03,1.858842240709274451e-01,-3.416602881672838321e-01,-7.275918091431797796e-01,6.860103200883750363e-01,-3.696303225300671125e-01
3.332345987970262067e+05,4.979939210126057267e+06,2.116043999999999869e+03,1.728851587668227274e-01,-3.475761785865800757e-01,-6.671556783345016228e-01,7.449183182510893397e-01,-3.742571777879031836e-01
3.332336139934431994e+05,4.979940491945254616e+06,2.115376000000000204e+03,1.692240889613932098e-01,-3.518107087695090396e-01,-5.640634956358580032e-01,8.257314169214202693e-01,-3.859542862057326884e-01
3.332327664724352653e+05,4.979941892462341115e+06,2.114786000000000058e+03,1.680275202684800850e-01,-3.510077338570203875e-01,-4.718244144204177259e-01,8.816925325513593759e-01,-3.887603841667003346e-01
3.332320635424130596e+05,4.979943389254197478e+06,2.114250000000000000e+03,1.680902752010896284e-01,-3.490147869173235162e-01,-3.754588517991825913e-01,9.268390640265652403e-01,-3.865915201634929632e-01
3.332315057828100398e+05,4.979945004538103007e+06,2.113710999999999785e+03,1.693217703797041118e-01,-3.468851534699337602e-01,-2.955041428995112684e-01,9.553414580814679757e-01,-3.814290529330626733e-01
3.332310444172124844e+05,4.979946684005145915e+06,2.113222999999999956e+03,1.699241872005245457e-01,-3.422816682397299415e-01,-2.501660422405060924e-01,9.682029494427918381e-01,-3.739073821227957839e-01
3.332306382674101042e+05,4.979948362032035366e+06,2.112699000000000069e+03,1.725246979320039509e-01,-3.392331853352875126e-01,-2.272123408851814408e-01,9.738452403485248210e-01,-3.695603633846781255e-01
3.332302563611425576e+05,4.979950061659061350e+06,2.112157000000000153e+03,1.727265693468960361e-01,-3.361963227524484843e-01,-2.135362772963042555e-01,9.769351351438004816e-01,-3.653253886115101490e-01
